"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","Description"
"GO:0007584","response to nutrient",176,20,0.113636363636364,5.24930634894728,8.41427097525041,1.73280880295429e-09,2.29747845417787e-07,"Por,Nprl2,Rxra,Mdm2,Srebf1,Ncoa1,Cat,Lrat,Adipor2,Lrp6,F7,Dpyd,Eef2,Sik2,Cdon,Pdk2,Hlcs,Gprin3,Mat2a,Phex","response to nutrient"
"GO:0050863","regulation of T cell activation",400,28,0.07,3.23357271095153,6.69705797957674,6.36362774752741e-08,4.62044828954401e-06,"Hsp90aa1,Il6st,Dlg5,Bmp4,Bcl6,Ptpn2,Cd6,Adam8,Smad7,Rasgrp1,Zc3h8,Ephb4,Itgal,Sh3rf1,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Sh2b3,Dock8,Ep300,Flot2,Il1rl2,Clec4g","regulation of T cell activation"
"GO:0050867","positive regulation of cell activation",406,28,0.0689655172413793,3.18578592211973,6.60352843133125,8.68361788036215e-08,6.15830063399172e-06,"Axl,Il10,Hsp90aa1,Fgf10,Il6st,Bcl6,Il15ra,Msh2,Cd6,Adam8,Ddr2,Rasgrp1,Svep1,Ephb4,Klrk1,Itgal,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Dock8,Ep300,Flot2,Il1rl2","positive regulation of cell activation"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",367,26,0.0708446866485014,3.2725920780358,6.52267549660428,1.48934475824014e-07,9.71020958790937e-06,"Fer,Axl,Akt2,C1qtnf1,Pik3cg,Itsn1,Lox,Pik3ap1,Adam8,Ddr2,Cat,Rasgrp1,Pdgfd,Nedd4,Pik3cb,Rasd2,Bag4,Btbd10,Cd160,Rapgef1,Ambra1,Sh2b3,Ep300,Irs1,Kdr,Lime1","phosphatidylinositol 3-kinase/protein kinase B signal transduction"
"GO:0051251","positive regulation of lymphocyte activation",343,25,0.0728862973760933,3.36690203139476,6.56437244916205,1.50919869309852e-07,9.71020958790937e-06,"Axl,Il10,Hsp90aa1,Fgf10,Il6st,Bcl6,Il15ra,Msh2,Cd6,Adam8,Rasgrp1,Ephb4,Itgal,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Dock8,Ep300,Flot2,Il1rl2","positive regulation of lymphocyte activation"
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",320,24,0.075,3.46454219030521,6.59903568719829,1.58104969782493e-07,1.0044606361494e-05,"Fer,Axl,C1qtnf1,Pik3cg,Itsn1,Lox,Pik3ap1,Adam8,Ddr2,Cat,Rasgrp1,Pdgfd,Nedd4,Pik3cb,Rasd2,Bag4,Btbd10,Rapgef1,Ambra1,Sh2b3,Ep300,Irs1,Kdr,Lime1","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction"
"GO:0045619","regulation of lymphocyte differentiation",233,20,0.0858369098712446,3.96514127645803,6.76317106111386,2.00737678485969e-07,1.21394839126172e-05,"Axl,Il10,Hsp90aa1,Bmp4,Bcl6,Il15ra,Ptpn2,Adam8,Smad7,Rasgrp1,Zc3h8,Sh3rf1,Brd7,Vnn1,Gimap3,Ambra1,Sh2b3,Ep300,Il1rl2,Clec4g","regulation of lymphocyte differentiation"
"GO:0031670","cellular response to nutrient",55,10,0.181818181818182,8.39889015831565,8.17079400806951,2.54291351810921e-07,1.50575044145127e-05,"Nprl2,Rxra,Mdm2,Ncoa1,Sik2,Cdon,Pdk2,Gprin3,Mat2a,Phex","cellular response to nutrient"
"GO:0002696","positive regulation of leukocyte activation",381,26,0.068241469816273,3.15233935075889,6.29599509743301,3.07857186919834e-07,1.7595935645668e-05,"Axl,Il10,Hsp90aa1,Fgf10,Il6st,Bcl6,Il15ra,Msh2,Cd6,Adam8,Rasgrp1,Ephb4,Klrk1,Itgal,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Dock8,Ep300,Flot2,Il1rl2","positive regulation of leukocyte activation"
"GO:0007159","leukocyte cell-cell adhesion",438,28,0.0639269406392694,2.95303443922514,6.13234999220847,4.09880100225712e-07,2.23201672435412e-05,"Hsp90aa1,Il6st,Dlg5,Bmp4,Bcl6,Rock1,Ptpn2,Cd6,Adam8,Smad7,Cfh,Rasgrp1,Zc3h8,Ephb4,Itgal,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Dock8,Ep300,Flot2,Il1rl2,Clec4g","leukocyte cell-cell adhesion"
"GO:0022409","positive regulation of cell-cell adhesion",338,24,0.0710059171597633,3.28003994348422,6.27659221723126,4.29904985349115e-07,2.27999174403848e-05,"Hsp90aa1,Il6st,Bcl6,Cd6,Adam8,Smad7,Kif26b,Rasgrp1,Plpp3,Ephb4,Tjp1,Itgal,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Dock8,Ep300,Flot2,Il1rl2","positive regulation of cell-cell adhesion"
"GO:1903037","regulation of leukocyte cell-cell adhesion",396,26,0.0656565656565657,3.03293255716954,6.06443358363899,6.42928316520488e-07,3.29514269114156e-05,"Hsp90aa1,Il6st,Dlg5,Bmp4,Bcl6,Ptpn2,Cd6,Adam8,Smad7,Rasgrp1,Zc3h8,Ephb4,Itgal,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Dock8,Ep300,Flot2,Il1rl2,Clec4g","regulation of leukocyte cell-cell adhesion"
"GO:0050870","positive regulation of T cell activation",255,20,0.0784313725490196,3.62305065652832,6.26168526822322,8.46282503097387e-07,4.16550579786378e-05,"Hsp90aa1,Il6st,Bcl6,Cd6,Adam8,Rasgrp1,Ephb4,Itgal,Brd7,Dpp4,Vnn1,Cd160,Gimap3,Ambra1,Slc7a1,Fbxo38,Dock8,Ep300,Flot2,Il1rl2","positive regulation of T cell activation"
"GO:0035265","organ growth",234,19,0.0811965811965812,3.75078641685464,6.28782343198967,9.42873458273554e-07,4.60046817760832e-05,"Por,Rxra,Akap1,Dusp6,Cdk20,Fgf10,Bmpr1a,Zfpm2,Col14a1,Ddr2,Bnc2,Parp2,Jarid2,Rbpj,Myh6,Prkg1,Ep300,Kdr,Heg1","organ growth"
"GO:0071375","cellular response to peptide hormone stimulus",379,25,0.0659630606860158,3.04709075664486,5.97215014618811,9.68692959924777e-07,4.65201445872537e-05,"Fer,Akt2,Por,Sgk1,Mdm2,Srebf1,Ncoa1,Nr4a1,Rock1,Ptpn2,Capn10,Ddr2,Agtrap,Klf3,Slc27a1,Alas1,Sik2,Wdtc1,Pdk2,Ncoa5,Prkcb,Irs1,Ide,Top1,Srsf3","cellular response to peptide hormone stimulus"
"GO:0030098","lymphocyte differentiation",486,29,0.0596707818930041,2.75642588529084,5.81487577145283,1.0421193816044e-06,4.92704349488776e-05,"Axl,Hdac5,Il10,Itk,Hsp90aa1,Bmp4,Bcl6,Il15ra,Msh2,Ptpn2,Adam8,Smad7,Mr1,Rasgrp1,Zc3h8,Clec4e,Dock11,Sh3rf1,Brd7,Dpp4,Vnn1,Rbpj,Gimap3,Ambra1,Sh2b3,Txk,Ep300,Il1rl2,Clec4g","lymphocyte differentiation"
"GO:0003279","cardiac septum development",132,14,0.106060606060606,4.8993525923508,6.6811007163145,1.11431082057039e-06,5.21615634428152e-05,"Mdm2,Bmpr1a,Bmp4,Zfpm2,Robo1,Smad7,Sema3c,Lrp6,Smad6,Rbpj,Lrp1,Zbtb14,Slit3,Heg1","cardiac septum development"
"GO:0060419","heart growth",135,14,0.103703703703704,4.79047809029856,6.56832859439125,1.46238036945035e-06,6.7060585513366e-05,"Rxra,Akap1,Dusp6,Cdk20,Bmpr1a,Zfpm2,Col14a1,Parp2,Jarid2,Rbpj,Myh6,Prkg1,Ep300,Heg1","heart growth"
"GO:0045580","regulation of T cell differentiation",197,17,0.0862944162436548,3.98627527818535,6.25869218507253,1.52180705795629e-06,6.92516964596797e-05,"Hsp90aa1,Bmp4,Bcl6,Ptpn2,Adam8,Smad7,Rasgrp1,Zc3h8,Sh3rf1,Brd7,Vnn1,Gimap3,Ambra1,Sh2b3,Ep300,Il1rl2,Clec4g","regulation of T cell differentiation"
"GO:0003206","cardiac chamber morphogenesis",156,15,0.0961538461538462,4.44172075680155,6.4137224617797,1.62672829924226e-06,7.13770927847379e-05,"Rxra,Mdm2,Bmpr1a,Bmp4,Zfpm2,Robo1,Smad7,Sema3c,Lrp6,Smad6,Rbpj,Myh6,Myh7,Slit3,Heg1","cardiac chamber morphogenesis"
"GO:0003231","cardiac ventricle development",156,15,0.0961538461538462,4.44172075680155,6.4137224617797,1.62672829924226e-06,7.13770927847379e-05,"Rxra,Mdm2,Bmpr1a,Bmp4,Zfpm2,Robo1,Smad7,Sema3c,Lrp6,Smad6,Rbpj,Myh6,Myh7,Slit3,Heg1","cardiac ventricle development"
"GO:0060541","respiratory system development",290,21,0.0724137931034483,3.34507521822572,5.97404907506667,1.64803783248425e-06,7.17955910022961e-05,"Cic,Srsf6,Srebf1,Fgf10,Thrb,Dlg5,Bmpr1a,Bmp4,Zfpm2,Lox,Wnt2b,Ski,Ncor2,Lrp6,Pkd1,Rbpj,Ep300,Phex,Kdr,Ptges3,Heg1","respiratory system development"
