"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","Description"
"GO:0048661","positive regulation of smooth muscle cell proliferation",123,9,0.0731707317073171,7.97747002893758,7.46310666797762,2.09572016974401e-06,0.000443465602419734,"Hmox1,Mmp9,Myb,Elane,Bmp4,Vegfa,Aif1,Smpd3,Ptgs2","positive regulation of smooth muscle cell proliferation"
"GO:0042098","T cell proliferation",243,12,0.0493827160493827,5.38397154216363,6.6063254985127,2.79323574141156e-06,0.000504528205792464,"Ebi3,Ptpn6,Irf1,Bmp4,Btnl2,Aif1,Cd6,Rasgrp1,Itgal,Rac2,Ccdc88b,Lgals3","T cell proliferation"
"GO:0016042","lipid catabolic process",366,14,0.0382513661202186,4.17037139946281,5.87746803901486,8.10414050000757e-06,0.0010978577833604,"Pla1a,Plin5,Pik3cg,Acot2,Ehhadh,Echs1,Pnpla2,Prdx6,Smpd3,Enpp6,Acacb,Hcar2,Ces1d,Gdpd1","lipid catabolic process"
"GO:0007159","leukocyte cell-cell adhesion",438,15,0.0342465753424658,3.73374738797307,5.55203651818657,1.43164515654718e-05,0.00153027725016959,"Ptpn6,Irf1,Elane,Bmp4,Btnl2,Aif1,Cd6,Rasgrp1,Actb,Itgal,Rac2,Vnn1,Ccdc88b,Lgals3,Il1rl2","leukocyte cell-cell adhesion"
"GO:0042129","regulation of T cell proliferation",196,10,0.0510204081632653,5.56252161881702,6.16910281340144,1.43663038829588e-05,0.00153027725016959,"Ptpn6,Irf1,Bmp4,Btnl2,Aif1,Cd6,Itgal,Rac2,Ccdc88b,Lgals3","regulation of T cell proliferation"
"GO:0090209","negative regulation of triglyceride metabolic process",17,4,0.235294117647059,25.6530408773679,9.78288719627406,1.49505910154597e-05,0.00153027725016959,"Plin5,Srebf1,Pik3cg,Nr1h4","negative regulation of triglyceride metabolic process"
"GO:0046651","lymphocyte proliferation",336,13,0.0386904761904762,4.21824556093624,5.71309866249286,1.51792207052578e-05,0.00153027725016959,"Ebi3,Ptpn6,Irf1,Bmp4,Btnl2,Aif1,Cd6,Rasgrp1,Itgal,Rac2,Ccdc88b,Lgals3,Ighd","lymphocyte proliferation"
"GO:0033002","muscle cell proliferation",293,12,0.0409556313993174,4.46520506739168,5.7395556385854,1.85177849422321e-05,0.00172204616154107,"Cnn1,Hmox1,Gata6,Mmp9,Myb,Elane,Bmp4,Zfpm2,Vegfa,Aif1,Smpd3,Ptgs2","muscle cell proliferation"
"GO:0048660","regulation of smooth muscle cell proliferation",202,10,0.0495049504950495,5.39729820439671,6.03672888626721,1.86473963663764e-05,0.00172204616154107,"Cnn1,Hmox1,Mmp9,Myb,Elane,Bmp4,Vegfa,Aif1,Smpd3,Ptgs2","regulation of smooth muscle cell proliferation"
"GO:0032943","mononuclear cell proliferation",343,13,0.0379008746355685,4.1321589168355,5.61867124235347,1.88497770561463e-05,0.00172204616154107,"Ebi3,Ptpn6,Irf1,Bmp4,Btnl2,Aif1,Cd6,Rasgrp1,Itgal,Rac2,Ccdc88b,Lgals3,Ighd","mononuclear cell proliferation"
"GO:1903037","regulation of leukocyte cell-cell adhesion",396,14,0.0353535353535354,3.85443417223078,5.50762301441159,1.95428309984709e-05,0.00172894229343615,"Ptpn6,Irf1,Elane,Bmp4,Btnl2,Aif1,Cd6,Rasgrp1,Actb,Itgal,Vnn1,Ccdc88b,Lgals3,Il1rl2","regulation of leukocyte cell-cell adhesion"
"GO:0050863","regulation of T cell activation",400,14,0.035,3.81588983050847,5.46105467176721,2.18326963198723e-05,0.00185577918718915,"Ptpn6,Irf1,Bmp4,Btnl2,Aif1,Cd6,Rasgrp1,Actb,Itgal,Rac2,Vnn1,Ccdc88b,Lgals3,Il1rl2","regulation of T cell activation"
"GO:0051047","positive regulation of secretion",457,15,0.0328227571115974,3.57851500203983,5.35115866312883,2.34550488885752e-05,0.0019224501691196,"Cadps2,Myb,Rab27b,Aacs,Tfr2,Sytl2,Stx1b,Lamp1,Smpd3,Slc18a1,Hcar2,Nr1h4,Lgals3,Mmp13,Prkcb","positive regulation of secretion"
"GO:0002366","leukocyte activation involved in immune response",352,13,0.0369318181818182,4.02650712634823,5.50088797028751,2.4698747445942e-05,0.00193060588904219,"Ccl3,Ptpn6,Hmox1,Irf1,Myb,Irf4,Rasgrp1,Pagr1a,Itgal,Lamp1,Rac2,Lgals3,Mrgprb1","leukocyte activation involved in immune response"
