"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","Description"
"GO:0034241","positive regulation of macrophage fusion",5,2,0.4,66.8311688311688,11.4233735526125,0.000351730585057953,0.197167426465025,"Dcstamp,Ocstamp","positive regulation of macrophage fusion"
"GO:0031452","negative regulation of heterochromatin formation",6,2,0.333333333333333,55.6926406926407,10.3965864618926,0.000525520770093965,0.197167426465025,"Dnmt3l,Phf8","negative regulation of heterochromatin formation"
"GO:0034239","regulation of macrophage fusion",6,2,0.333333333333333,55.6926406926407,10.3965864618926,0.000525520770093965,0.197167426465025,"Dcstamp,Ocstamp","regulation of macrophage fusion"
"GO:0048069","eye pigmentation",6,2,0.333333333333333,55.6926406926407,10.3965864618926,0.000525520770093965,0.197167426465025,"Vhl,Grk3","eye pigmentation"
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",31,3,0.0967741935483871,16.1688311688312,6.55738004301984,0.000835723816167179,0.210830326351266,"Hmox1,Serpine1,Tnfrsf23","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"
"GO:0034238","macrophage fusion",8,2,0.25,41.7694805194805,8.94918130204214,0.000973276070021629,0.224267678347374,"Dcstamp,Ocstamp","macrophage fusion"
"GO:0031445","regulation of heterochromatin formation",9,2,0.222222222222222,37.1284271284271,8.41166342556626,0.00124644010033182,0.230591418561387,"Dnmt3l,Phf8","regulation of heterochromatin formation"
"GO:1905268","negative regulation of chromatin organization",9,2,0.222222222222222,37.1284271284271,8.41166342556626,0.00124644010033182,0.230591418561387,"Dnmt3l,Phf8","negative regulation of chromatin organization"
"GO:0002763","positive regulation of myeloid leukocyte differentiation",81,4,0.0493827160493827,8.25076158409492,5.07161663935061,0.00143586707051988,0.233929812845183,"Dcstamp,Ocstamp,Jun,Tm4sf19","positive regulation of myeloid leukocyte differentiation"
"GO:0002224","toll-like receptor signaling pathway",82,4,0.0487804878048781,8.15014254038644,5.03211289198814,0.00150255322381024,0.233929812845183,"Irf7,Tlr8,Tnip3,S100a8","toll-like receptor signaling pathway"
"GO:0045657","positive regulation of monocyte differentiation",10,2,0.2,33.4155844155844,7.95561716246077,0.00155193356782439,0.233929812845183,"Dcstamp,Jun","positive regulation of monocyte differentiation"
"GO:0072674","multinuclear osteoclast differentiation",11,2,0.181818181818182,30.3778040141676,7.56212992758455,0.00188936474878387,0.233929812845183,"Dcstamp,Ocstamp","multinuclear osteoclast differentiation"
"GO:0006898","receptor-mediated endocytosis",298,7,0.023489932885906,3.92464917632703,3.94046210221578,0.00217527350357713,0.233929812845183,"Itgb2,Unc119,Marco,Serpine1,Susd4,Grk3,Gsg1l","receptor-mediated endocytosis"
"GO:0034389","lipid droplet organization",44,3,0.0681818181818182,11.3916765053129,5.35327088508474,0.00232633933076198,0.233929812845183,"Cidea,Plin2,Cds1","lipid droplet organization"
"GO:0002756","MyD88-independent toll-like receptor signaling pathway",13,2,0.153846153846154,25.7042957042957,6.91336526188259,0.00265849071903711,0.233929812845183,"Irf7,Tnip3","MyD88-independent toll-like receptor signaling pathway"
"GO:0000082","G1/S transition of mitotic cell cycle",231,6,0.025974025974026,4.33968628773824,3.9564491756292,0.00273521296925249,0.233929812845183,"Ccnd2,Ccne1,E2f5,Zc3h12d,Phf8,Usp29","G1/S transition of mitotic cell cycle"
"GO:0009214","cyclic nucleotide catabolic process",14,2,0.142857142857143,23.8682745825603,6.64127111612216,0.0030894193424223,0.233929812845183,"Pde9a,Pde7a","cyclic nucleotide catabolic process"
"GO:0006942","regulation of striated muscle contraction",100,4,0.04,6.68311688311688,4.41842805026823,0.00310059578896857,0.233929812845183,"Ehd3,Tmem38b,Dmpk,Tnni3","regulation of striated muscle contraction"
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors",51,3,0.0588235294117647,9.82811306340718,4.89687956823087,0.00354802980823464,0.233929812845183,"Hmox1,Serpine1,Tnfrsf23","regulation of extrinsic apoptotic signaling pathway via death domain receptors"
"GO:0046459","short-chain fatty acid metabolic process",15,2,0.133333333333333,22.2770562770563,6.39616133513923,0.00355075329373386,0.233929812845183,"Ces1f,Acot4","short-chain fatty acid metabolic process"
"GO:0019915","lipid storage",108,4,0.037037037037037,6.18807118807119,4.19243939452214,0.00408463338566451,0.233929812845183,"Cidea,Plin2,Cds1,Ces1f","lipid storage"
"GO:0048066","developmental pigmentation",54,3,0.0555555555555556,9.28210678210678,4.7274780850614,0.00417112047001771,0.233929812845183,"Ap3d1,Vhl,Grk3","developmental pigmentation"
"GO:0044843","cell cycle G1/S phase transition",259,6,0.0231660231660232,3.87053101338816,3.60283712940279,0.00477857751524491,0.233929812845183,"Ccnd2,Ccne1,E2f5,Zc3h12d,Phf8,Usp29","cell cycle G1/S phase transition"
"GO:0170062","nutrient storage",113,4,0.0353982300884956,5.91426272842202,4.06245872073213,0.00479621643790019,0.233929812845183,"Cidea,Plin2,Cds1,Ces1f","nutrient storage"
"GO:0015698","inorganic anion transport",182,5,0.0274725274725275,4.59005280433852,3.77149537062149,0.00485341555264043,0.233929812845183,"Slc1a3,Slc4a7,Slc37a2,Clca2,Best1","inorganic anion transport"
"GO:0045655","regulation of monocyte differentiation",18,2,0.111111111111111,18.5642135642136,5.78432297287503,0.00511345777620579,0.233929812845183,"Dcstamp,Jun","regulation of monocyte differentiation"
"GO:0099532","synaptic vesicle endosomal processing",18,2,0.111111111111111,18.5642135642136,5.78432297287503,0.00511345777620579,0.233929812845183,"Ctsd,Ap3d1","synaptic vesicle endosomal processing"
"GO:0006518","peptide metabolic process",60,3,0.05,8.3538961038961,4.42522831903256,0.00560638728097112,0.233929812845183,"Tapbp,Ggt6,Trhde","peptide metabolic process"
"GO:0007614","short-term memory",19,2,0.105263157894737,17.5871496924128,5.61234787677319,0.00569270031647754,0.233929812845183,"Calb1,Cux2","short-term memory"
"GO:0002398","MHC class Ib protein complex assembly",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Tapbp","MHC class Ib protein complex assembly"
"GO:0010164","response to cesium ion",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Cyp2r1","response to cesium ion"
"GO:0014853","regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Dmpk","regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction"
"GO:0015794","glycerol-3-phosphate transmembrane transport",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Slc37a2","glycerol-3-phosphate transmembrane transport"
"GO:0035490","regulation of leukotriene production involved in inflammatory response",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Serpine1","regulation of leukotriene production involved in inflammatory response"
"GO:0035491","positive regulation of leukotriene production involved in inflammatory response",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Serpine1","positive regulation of leukotriene production involved in inflammatory response"
"GO:0042441","eye pigment metabolic process",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Grk3","eye pigment metabolic process"
"GO:0043324","pigment metabolic process involved in developmental pigmentation",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Grk3","pigment metabolic process involved in developmental pigmentation"
"GO:0046154","rhodopsin metabolic process",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Grk3","rhodopsin metabolic process"
"GO:0050822","peptide stabilization",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Tapbp","peptide stabilization"
"GO:0050823","peptide antigen stabilization",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Tapbp","peptide antigen stabilization"
"GO:0072027","connecting tubule development",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Calb1","connecting tubule development"
"GO:0072286","metanephric connecting tubule development",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Calb1","metanephric connecting tubule development"
"GO:1903913","regulation of fusion of virus membrane with host plasma membrane",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Ch25h","regulation of fusion of virus membrane with host plasma membrane"
"GO:1903914","negative regulation of fusion of virus membrane with host plasma membrane",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Ch25h","negative regulation of fusion of virus membrane with host plasma membrane"
"GO:1904242","regulation of pancreatic trypsinogen secretion",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Mmp13","regulation of pancreatic trypsinogen secretion"
"GO:1904244","positive regulation of pancreatic trypsinogen secretion",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Mmp13","positive regulation of pancreatic trypsinogen secretion"
"GO:1905043","positive regulation of epithelium regeneration",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Serpine1","positive regulation of epithelium regeneration"
"GO:1990747","pancreatic trypsinogen secretion",1,1,1,167.077922077922,12.8871223350258,0.00598523124757044,0.233929812845183,"Mmp13","pancreatic trypsinogen secretion"
"GO:0006896","Golgi to vacuole transport",20,2,0.1,16.7077922077922,5.45298884550594,0.00630050834859806,0.239505625580269,"Ap3d1,Ehd3","Golgi to vacuole transport"
"GO:0060340","positive regulation of type I interferon-mediated signaling pathway",20,2,0.1,16.7077922077922,5.45298884550594,0.00630050834859806,0.239505625580269,"Irf7,Usp29","positive regulation of type I interferon-mediated signaling pathway"
