"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1"
"04518","Integrin signaling",153,20,0.130718954248366,2.99921117872436,5.31703877310178,1.03748102540912e-05,0.00286322253334003,"Itgae,Ctnnb1,Lama5,Itgb4,Gsk3b,Itgb5,C3,Pdgfrb,Flnb,Itga7,Lamb3,Tln1,Mtor,Parva,Col4a1,Col4a2,Pdgfd,Fras1,Thbs1,Col6a5",NA,NA,NA,NA
"04144","Endocytosis",270,28,0.103703703703704,2.379374201788,4.90076949899854,1.79512384535425e-05,0.00286322253334003,"Rab5b,Ap2a2,Grk5,Rbsn,Rab11fip4,Arrb1,Washc5,Smad2,Nedd4l,Gbf1,Rab22a,Dnajc6,Sh3gl3,Ist1,Vps26b,Dnm2,Iqsec1,Cbl,Pip5k1c,Ap2b1,Rab11fip3,Prkci,Iqsec2,Cltc,Arf3,Ap2a1,H2-Q10,Arfgef2","04144","Endocytosis","Transport and catabolism","Cellular Processes"
"04390","Hippo signaling pathway",158,19,0.120253164556962,2.75908446093409,4.75536846206906,5.59494131956679e-05,0.00436255358778512,"Ctnnb1,Nf2,Wnt9b,Fbxw11,Llgl1,Tgfb3,Dlg5,Bmpr1a,Myc,Csnk1e,Gsk3b,Smad2,Wwtr1,Wnt2b,Rassf6,Prkci,Gdf7,Fzd5,Ctnna3","04390","Hippo signaling pathway","Signal transduction","Environmental Information Processing"
"04919","Thyroid hormone signaling pathway",120,16,0.133333333333333,3.05919540229885,4.84252394514329,6.19770958401369e-05,0.00436255358778512,"Ncoa2,Ctnnb1,Atp1a4,Med16,Pfkl,Hif1a,Myc,Gsk3b,Rcan1,Plce1,Notch2,Casp9,Mtor,Atp2a2,Rcan2,Ep300","04919","Thyroid hormone signaling pathway","Endocrine system","Organismal Systems"
"04510","Focal adhesion",202,22,0.108910891089109,2.49884772960055,4.59108194415889,6.83785828806446e-05,0.00436255358778512,"Ctnnb1,Lama5,Itgb4,Pak2,Gsk3b,Itgb5,Pdgfrb,Flnb,Itga7,Lamb3,Tln1,Parva,Col4a1,Col4a2,Pdgfd,Pip5k1c,Rapgef1,Thbs1,Arhgap35,Dock1,Ppp1r12b,Col6a5","04510","Focal adhesion","Cellular community - eukaryotes","Cellular Processes"
"05165","Human papillomavirus infection",359,31,0.0863509749303621,1.9812337911824,4.03729632987025,0.000213782212369216,0.0100702427323152,"Ikbkg,Cdk4,Ctnnb1,Tbp,Lama5,Ppp2r5c,Wnt9b,Atp6v0a1,Llgl1,Itgb4,Traf3,Gsk3b,Itgb5,Pdgfrb,Itga7,Lamb3,Wnt2b,Notch2,Mtor,Col4a1,Col4a2,Atm,Prkci,Thbs1,Fzd5,Atp6v1a,Ep300,Chd4,Ubr4,H2-Q10,Col6a5","05165","Human papillomavirus infection","Infectious disease: viral","Human Diseases"
"05205","Proteoglycans in cancer",204,21,0.102941176470588,2.36187880324544,4.19253769969166,0.000220977113248296,0.0100702427323152,"Smo,Tiam1,Ctnnb1,Wnt9b,Frs2,Hif1a,Myc,Itgb5,Smad2,Plce1,Wnt2b,Hspg2,Mtor,Itpr1,Gab1,Cbl,Thbs1,Ptpn11,Fzd5,Arhgef12,Ppp1r12b","05205","Proteoglycans in cancer","Cancer: overview","Human Diseases"
"04961","Endocrine and other factor-regulated calcium reabsorption",61,9,0.147540983606557,3.38517524024873,3.98799913613831,0.0012092045598383,0.0455168365980727,"Ap2a2,Adcy9,Atp1a4,Dnm2,Ap2b1,Cltc,Slc8a1,Ap2a1,Klk1","04961","Endocrine and other factor-regulated calcium reabsorption","Excretory system","Organismal Systems"
"04820","Cytoskeleton in muscle cells",233,21,0.0901287553648069,2.06791105520201,3.51836089907404,0.00128417407329986,0.0455168365980727,"Jup,Atp1a4,Sptbn1,Sgcd,Itgb4,Myh10,Myh9,Plec,Itgb5,Fmnl3,Itga7,Tln1,Hspg2,Sspn,Col4a1,Col4a2,Daam1,Thbs1,Syne3,Sptan1,Col6a5","04820","Cytoskeleton in muscle cells","Cell motility","Cellular Processes"
"04512","ECM-receptor interaction",89,11,0.123595505617978,2.83577101898489,3.71243218208069,0.0016192519074141,0.0516541358465098,"Lama5,Itgb4,Itgb5,Itga7,Lamb3,Hspg2,Col4a1,Col4a2,Fras1,Thbs1,Col6a5","04512","ECM-receptor interaction","Signaling molecules and interaction","Environmental Information Processing"
