"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1"
"04518","Integrin signaling",153,20,0.130718954248366,3.12726738635529,5.53540530268649,5.57568694527365e-06,0.0013111779163764,"Itgae,Ctnnb1,Lama5,Itgb4,Gsk3b,Itgb5,C3,Pdgfrb,Flnb,Itga7,Lamb3,Tln1,Mtor,Parva,Col4a1,Col4a2,Pdgfd,Fras1,Thbs1,Col6a5",NA,NA,NA,NA
"04144","Endocytosis",270,28,0.103703703703704,2.48096545984186,5.14805638377908,8.27241587619179e-06,0.0013111779163764,"Rab5b,Ap2a2,Grk5,Rbsn,Rab11fip4,Arrb1,Washc5,Smad2,Nedd4l,Gbf1,Rab22a,Dnajc6,Sh3gl3,Ist1,Vps26b,Dnm2,Iqsec1,Cbl,Pip5k1c,Ap2b1,Rab11fip3,Prkci,Iqsec2,Cltc,Arf3,Ap2a1,H2-Q10,Arfgef2","04144","Endocytosis","Transport and catabolism","Cellular Processes"
"04390","Hippo signaling pathway",158,19,0.120253164556962,2.87688806713128,4.96423168154467,3.17006501275485e-05,0.00290016904942262,"Ctnnb1,Nf2,Wnt9b,Fbxw11,Llgl1,Tgfb3,Dlg5,Bmpr1a,Myc,Csnk1e,Gsk3b,Smad2,Wwtr1,Wnt2b,Rassf6,Prkci,Gdf7,Fzd5,Ctnna3","04390","Hippo signaling pathway","Signal transduction","Environmental Information Processing"
"04510","Focal adhesion",202,22,0.108910891089109,2.60554010457225,4.81165938169368,3.65951930526513e-05,0.00290016904942262,"Ctnnb1,Lama5,Itgb4,Pak2,Gsk3b,Itgb5,Pdgfrb,Flnb,Itga7,Lamb3,Tln1,Parva,Col4a1,Col4a2,Pdgfd,Pip5k1c,Rapgef1,Thbs1,Arhgap35,Dock1,Ppp1r12b,Col6a5","04510","Focal adhesion","Cellular community - eukaryotes","Cellular Processes"
"05165","Human papillomavirus infection",359,31,0.0863509749303621,2.06582579574974,4.29062487290395,0.000100655214034896,0.0063815405698124,"Ikbkg,Cdk4,Ctnnb1,Tbp,Lama5,Ppp2r5c,Wnt9b,Atp6v0a1,Llgl1,Itgb4,Traf3,Gsk3b,Itgb5,Pdgfrb,Itga7,Lamb3,Wnt2b,Notch2,Mtor,Col4a1,Col4a2,Atm,Prkci,Thbs1,Fzd5,Atp6v1a,Ep300,Chd4,Ubr4,H2-Q10,Col6a5","05165","Human papillomavirus infection","Infectious disease: viral","Human Diseases"
"05205","Proteoglycans in cancer",204,21,0.102941176470588,2.46272306675479,4.40571920237392,0.000124026835520078,0.0065527511433108,"Smo,Tiam1,Ctnnb1,Wnt9b,Frs2,Hif1a,Myc,Itgb5,Smad2,Plce1,Wnt2b,Hspg2,Mtor,Itpr1,Gab1,Cbl,Thbs1,Ptpn11,Fzd5,Arhgef12,Ppp1r12b","05205","Proteoglycans in cancer","Cancer: overview","Human Diseases"
"04919","Thyroid hormone signaling pathway",120,14,0.116666666666667,2.7910861423221,4.12104046115469,0.0004699670957355,0.0212827956211648,"Ncoa2,Ctnnb1,Med16,Hif1a,Myc,Gsk3b,Rcan1,Plce1,Notch2,Casp9,Mtor,Atp2a2,Rcan2,Ep300","04919","Thyroid hormone signaling pathway","Endocrine system","Organismal Systems"
"04512","ECM-receptor interaction",89,11,0.123595505617978,2.95684888271683,3.87180517340497,0.00115778066958569,0.045877059032333,"Lama5,Itgb4,Itgb5,Itga7,Lamb3,Hspg2,Col4a1,Col4a2,Fras1,Thbs1,Col6a5","04512","ECM-receptor interaction","Signaling molecules and interaction","Environmental Information Processing"
"05226","Gastric cancer",150,15,0.1,2.3923595505618,3.58687780084051,0.00150821780910267,0.0531227828317274,"Jup,Ctnnb1,Wnt9b,Tgfb3,Gadd45g,Myc,Gsk3b,Smad2,Wnt2b,Mtor,Lrp6,Gab1,Abcb1a,Fzd5,Ctnna3","05226","Gastric cancer","Cancer: specific types","Human Diseases"
"04820","Cytoskeleton in muscle cells",233,20,0.0858369098712446,2.05352751121184,3.39599757866205,0.00181569796048112,0.0575576253472516,"Jup,Sptbn1,Sgcd,Itgb4,Myh10,Myh9,Plec,Itgb5,Fmnl3,Itga7,Tln1,Hspg2,Sspn,Col4a1,Col4a2,Daam1,Thbs1,Syne3,Sptan1,Col6a5","04820","Cytoskeleton in muscle cells","Cell motility","Cellular Processes"
