"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1"
"04610","Complement and coagulation cascades",94,9,0.0957446808510638,5.20049934867564,5.60196228435421,5.57782964568773e-05,0.0155063664150119,"Itgb2,Itgax,F7,F10,F2rl3,Cfi,Cfd,Serpina1e,C4b","04610","Complement and coagulation cascades","Immune system","Organismal Systems"
"04518","Integrin signaling",153,10,0.065359477124183,3.55008670134721,4.3510447375685,0.000521639948369301,0.0725079528233328,"Itgb2,Lama5,Itgb5,Pdgfrb,Itgax,Col4a1,Col4a2,Vegfc,Col6a3,Itgad",NA,NA,NA,NA
"04512","ECM-receptor interaction",89,6,0.0674157303370786,3.66177482228847,3.4533355435082,0.00591547761986386,0.411125694580538,"Lama5,Itgb5,Hspg2,Col4a1,Col4a2,Col6a3","04512","ECM-receptor interaction","Signaling molecules and interaction","Environmental Information Processing"
"04510","Focal adhesion",202,9,0.0445544554455446,2.42003435037381,2.79051156344294,0.0124030970406781,0.580640746675755,"Lama5,Itgb5,Pdgfrb,Col4a1,Col4a2,Vegfc,Vav3,Pip5k1c,Col6a3","04510","Focal adhesion","Cellular community - eukaryotes","Cellular Processes"
"05152","Tuberculosis",180,8,0.0444444444444444,2.4140589569161,2.62033083656265,0.0181907353008544,0.646011106201196,"Itgb2,Mrc2,Atp6v0d2,Plk3,Clec4e,Itgax,Calml4,Camp","05152","Tuberculosis","Infectious disease: bacterial","Human Diseases"
"04146","Peroxisome",87,5,0.0574712643678161,3.12162796152944,2.72119826358736,0.022028835253267,0.646011106201196,"Eci3,Sod1,Gstk1,Abcd1,Pex2","04146","Peroxisome","Transport and catabolism","Cellular Processes"
"01240","Biosynthesis of cofactors",153,7,0.0457516339869281,2.48506069094304,2.53386110397107,0.0229642396720803,0.646011106201196,"Nme4,Nme7,Coq7,Pts,Nmnat3,Pdxk,Dhrs3","01240","Biosynthesis of cofactors","Global and overview maps","Metabolism"
"04666","Fc gamma R-mediated phagocytosis",94,5,0.0531914893617021,2.8891663048198,2.5194714985041,0.0295607016706379,0.646011106201196,"Pld2,Myo10,Inppl1,Vav3,Pip5k1c","04666","Fc gamma R-mediated phagocytosis","Immune system","Organismal Systems"
"05222","Small cell lung cancer",94,5,0.0531914893617021,2.8891663048198,2.5194714985041,0.0295607016706379,0.646011106201196,"Lama5,E2f3,Traf3,Col4a1,Col4a2","05222","Small cell lung cancer","Cancer: specific types","Human Diseases"
"05165","Human papillomavirus infection",359,12,0.0334261838440111,1.81558751634358,2.15286177834588,0.0336019676943576,0.646011106201196,"Lama5,Traf3,Itgb5,Pdgfrb,Atp6v0d2,Col4a1,Col4a2,Wnt8b,Fzd5,Col6a3,Chd4,H2-Q10","05165","Human papillomavirus infection","Infectious disease: viral","Human Diseases"
"04142","Lysosome",136,6,0.0441176470588235,2.39630852340936,2.24435839111764,0.0396721793488716,0.646011106201196,"Ap3d1,Slc11a2,Lipa,Gaa,Atp6v0d2,Abcb9","04142","Lysosome","Transport and catabolism","Cellular Processes"
"05150","Staphylococcus aureus infection",138,6,0.0434782608695652,2.36157941437445,2.20477974887551,0.0421120632993379,0.646011106201196,"Itgb2,Krt36,Camp,Cfi,Cfd,C4b","05150","Staphylococcus aureus infection","Infectious disease: bacterial","Human Diseases"
"00982","Drug metabolism - cytochrome P450",72,4,0.0555555555555556,3.01757369614512,2.35244092278325,0.043504772734041,0.646011106201196,"Gstt1,Adh5,Gstk1,Fmo6","00982","Drug metabolism - cytochrome P450","Xenobiotics biodegradation and metabolism","Metabolism"
"00620","Pyruvate metabolism",44,3,0.0681818181818182,3.70338589981447,2.46083902803061,0.0469015796034884,0.646011106201196,"Pck1,Acss2,Adh5","00620","Pyruvate metabolism","Carbohydrate metabolism","Metabolism"
"00061","Fatty acid biosynthesis",19,2,0.105263157894737,5.71750805585392,2.818557077605,0.0469652683301738,0.646011106201196,"Fasn,Mcat","00061","Fatty acid biosynthesis","Lipid metabolism","Metabolism"
"04974","Protein digestion and absorption",108,5,0.0462962962962963,2.5146447467876,2.16663765610739,0.0490372838447779,0.646011106201196,"Slc36a1,Col4a1,Col4a2,Col6a3,Slc8a1","04974","Protein digestion and absorption","Digestive system","Organismal Systems"
"05146","Amoebiasis",108,5,0.0462962962962963,2.5146447467876,2.16663765610739,0.0490372838447779,0.646011106201196,"Itgb2,Lama5,Col4a1,Col4a2,Gna11","05146","Amoebiasis","Infectious disease: parasitic","Human Diseases"
